t,step,max_row_abs,max_col_abs
97,19,0.000000000000e+00,0.000000000000e+00
98,7,0.000000000000e+00,0.000000000000e+00
98,13,0.000000000000e+00,0.000000000000e+00
98,16,0.000000000000e+00,0.000000000000e+00
98,17,0.000000000000e+00,0.000000000000e+00
98,18,0.000000000000e+00,0.000000000000e+00
98,19,0.000000000000e+00,0.000000000000e+00
99,7,0.000000000000e+00,0.000000000000e+00
99,13,0.000000000000e+00,0.000000000000e+00
99,16,0.000000000000e+00,0.000000000000e+00
99,17,0.000000000000e+00,0.000000000000e+00
99,18,0.000000000000e+00,0.000000000000e+00
99,19,0.000000000000e+00,0.000000000000e+00
100,7,0.000000000000e+00,0.000000000000e+00
100,13,0.000000000000e+00,0.000000000000e+00
100,16,0.000000000000e+00,0.000000000000e+00
100,17,0.000000000000e+00,0.000000000000e+00
100,18,0.000000000000e+00,0.000000000000e+00
100,19,0.000000000000e+00,0.000000000000e+00
